value,label,per,ra,dec,t14,tt
2090,Kepler-874 b,40.0686727,19.66379167,43.01433333,0.253396,2454984.808
2091,Kepler-875 b,27.5073799,19.82008611,43.14188889,0.21829,2454984.839
2092,Kepler-876 b,5.14438011,18.89854722,43.38377778,0.1133,2454966.827
2093,Kepler-877 b,18.45847097,19.32394167,46.52266667,0.137821,2454971.165
2094,Kepler-878 b,25.9422033,19.01974722,46.60344444,0.168508,2454989.186
2095,Kepler-879 b,33.3855938,19.72043889,50.90980556,0.210475,2454981.928
2096,Kepler-880 b,7.71468975,18.79808333,43.67277778,0.178979,2454966.555
2097,Kepler-881 b,4.44448017,19.26617222,46.67075,0.1396,2454966.463
2098,Kepler-882 b,3.98953967,19.643325,43.33558333,0.064179,2454967.1
2099,Kepler-883 b,12.98495573,19.09557778,50.30033333,0.144038,2454972.782
2100,Kepler-884 b,5.69919514,19.50563056,49.92316667,0.099492,2454969.588
2101,Kepler-885 b,18.11472949,19.24410278,49.73719444,0.217787,2454980.492
2102,Kepler-886 b,6.24146367,19.08478333,43.59522222,0.128213,2454967.887
2103,Kepler-887 b,20.42228798,19.33938611,39.817,0.258,2454979.983
2104,Kepler-887 c,7.63846023,19.33938611,39.817,0.16546,2454971.245
2105,Kepler-888 b,70.6979061,19.70141389,49.73863889,0.276,2455021.57
2106,Kepler-889 b,3.744439,19.43115556,50.7595,0.122883,2454966.561
2107,Kepler-890 b,52.75875577,19.22905,43.7635,0.275283,2454989.307
2108,Kepler-891 b,53.44945593,19.40558611,40.35525,0.221783,2454982.202
2109,Kepler-892 b,13.7521072,18.87530833,43.88825,0.1126,2454976.031
2110,Kepler-893 b,6.33855761,18.99753611,43.913,0.136804,2455187.851
2111,Kepler-894 b,9.803224,19.24893889,46.93938889,0.187225,2455196.986
2112,Kepler-895 b,2.80624233,19.28604444,51.40888889,0.07154,2454966.731
2113,Kepler-896 b,144.547396,18.82927778,43.73447222,0.62342,2455098.953
2114,Kepler-897 b,8.0472642,19.37245556,51.69583333,0.188,2454970.209
2115,Kepler-898 b,5.8706191,19.10569167,46.87091667,0.104096,2454970.25
2116,Kepler-899 b,19.17891293,19.83217222,40.68077778,0.217,2454972.747
2117,Kepler-9 b,19.243158,19.03826556,38.40086111,0.15927,2455073.434
2118,Kepler-9 c,38.90861,19.03826556,38.40086111,0.17121,2455113.988
2119,Kepler-9 d,1.592851,19.03826556,38.40086111,0.0820833,2455015.094
2120,Kepler-900 b,6.9913086,19.74515278,46.99902778,0.092183,2454968.463
2121,Kepler-901 b,3.51749439,19.41019722,40.8875,0.061862,2454968.547
2122,Kepler-902 b,40.1099547,19.31544722,46.95383333,0.215983,2454975.078
2123,Kepler-903 b,10.3507721,19.2514,40.66416667,0.27354,2454966.714
2124,Kepler-903 c,62.9228557,19.2514,40.66416667,0.47075,2454984.681
2125,Kepler-904 b,3.02166863,19.25486111,40.38905556,0.11492,2454966.477
2126,Kepler-905 b,5.08274652,19.33674167,46.71336111,0.072308,2454966.211
2127,Kepler-906 b,41.6979976,19.42703611,40.1255,0.236475,2455002.576
2128,Kepler-907 b,15.86621821,19.03177222,41.63275,0.172929,2454974.088
2129,Kepler-908 b,1.34059747,19.68816667,39.37647222,0.067021,2454965.244
2130,Kepler-909 b,13.93290318,19.300425,45.371,0.104662,2454972.412
2131,Kepler-910 b,2.36436901,19.73649167,42.743,0.136883,2454965.25
2132,Kepler-911 b,20.310501,19.90594444,40.75069444,0.223271,2454979.823
2133,Kepler-912 b,2.53475627,19.87408056,41.75833333,0.183954,2454965.681
2134,Kepler-913 b,10.29672521,19.838875,41.95244444,0.113492,2454965.197
2135,Kepler-914 b,4.40966548,19.3608,44.89933333,0.087775,2454965.449
2136,Kepler-915 b,4.59489604,19.37280556,45.73713889,0.11888,2454966.84
2137,Kepler-916 b,32.2968798,19.39888889,45.97330556,0.19237,2454971.521
2138,Kepler-917 b,2.97041437,19.93675,47.94927778,0.092338,2454966.392
2139,Kepler-918 b,4.85386933,19.88004722,48.26783333,0.11662,2454968.094
2140,Kepler-919 b,11.04603384,19.87431944,48.49441667,0.19996,2454969.441
2141,Kepler-920 b,6.53192704,18.95313056,49.15866667,0.12985,2454969.034
2142,Kepler-920 c,100.8274113,18.95313056,49.15866667,0.34504,2455049.39
2143,Kepler-921 b,51.300634,18.97441389,49.19080556,0.29113,2454986.536
2144,Kepler-922 b,0.93846683,18.98209722,49.53319444,0.05296,2454968.601
2145,Kepler-923 b,6.93366476,19.61140556,40.05516667,0.18008,2454970.072
2146,Kepler-924 b,61.0370117,19.3779,40.39772222,0.36879,2455008.18
2147,Kepler-925 b,33.8678531,19.34043611,40.49066667,0.15342,2454970.514
2148,Kepler-926 b,52.0688601,19.31195556,40.70047222,0.126817,2455011.156
2149,Kepler-927 b,9.1149903,19.29223333,41.39269444,0.186883,2454966.976
2150,Kepler-928 b,3.9324613,19.32804722,41.54283333,0.091592,2454965.555
2151,Kepler-929 b,0.92103214,19.89874167,41.61533333,0.105604,2454965.03
2152,Kepler-930 b,71.4517775,19.88763056,42.24744444,0.251,2454981.813
2153,Kepler-931 b,8.03755877,19.80884167,42.76825,0.116108,2454972.356
2154,Kepler-932 b,1.9214374,19.79680278,43.27197222,0.072996,2454964.806
2155,Kepler-933 b,14.20443009,19.30457778,43.53861111,0.16579,2454975.733
2156,Kepler-934 b,55.6738309,19.35256389,43.75533333,0.15854,2454969.543
2157,Kepler-935 b,4.88083852,19.66811111,46.61922222,0.104592,2454969.198
2158,Kepler-936 b,10.56134221,19.57185,46.73633333,0.11496,2454966.764
2159,Kepler-937 b,67.668827,19.61125278,46.71461111,0.40096,2455031.196
2160,Kepler-937 c,153.343364,19.61125278,46.71461111,0.44646,2455023.537
2161,Kepler-938 b,52.6298417,19.65260833,46.984,0.2485,2454988.612
2162,Kepler-939 b,14.878296,19.59104167,47.02683333,0.31267,2454975.969
2163,Kepler-940 b,59.6225257,19.61608611,47.27597222,0.26771,2454971.134
2164,Kepler-941 b,17.42395198,19.62175833,47.21761111,0.20304,2454981.826
2165,Kepler-942 b,44.96417488,19.663675,44.14980556,0.21005,2454977.559
2166,Kepler-943 b,49.7701438,18.95159722,41.53502778,0.42021,2454992.986
2167,Kepler-944 b,43.3167737,19.57341667,42.37975,0.21104,2454969.573
2168,Kepler-945 b,31.0033814,19.41798333,42.09605556,0.21683,2454976.289
2169,Kepler-946 b,11.79162572,20.061975,44.02877778,0.12529,2454967.54
2170,Kepler-947 b,26.9644317,19.62444722,42.25266667,0.16454,2454978.343
2171,Kepler-948 b,7.76846622,19.55335,41.52333333,0.18271,2454971.062
2172,Kepler-949 b,8.6893073,19.90719167,46.45369444,0.107971,2454966.661
2173,Kepler-950 b,98.7180406,19.19710556,41.13033333,0.267433,2454964.586
2174,Kepler-951 b,71.52530845,19.18250278,38.11455556,0.246971,2455024.693
2175,Kepler-952 b,130.3546919,19.02479722,41.99391667,0.26592,2454977.06
2176,Kepler-953 b,88.40655258,19.26477778,44.62452778,0.512804,2455009.276
2177,Kepler-953 c,9.10967112,19.26477778,44.62452778,0.220921,2454966.067
2178,Kepler-954 b,16.78176602,19.72395833,47.9395,0.156387,2454972.793
2179,Kepler-955 b,14.53244172,19.23143056,40.26980556,0.132217,2454973.725
2180,Kepler-956 b,5.24867263,19.50205278,49.06169444,0.076742,2454968.516
2181,Kepler-957 b,5.90741354,19.34375556,48.819,0.045267,2454966.935
2182,Kepler-958 b,9.7678805,19.15044444,46.06677778,0.081142,2454972.438
2183,Kepler-959 b,14.80074836,19.47807778,40.81138889,0.236242,2454965.823
2184,Kepler-96 b,16.23844,19.8046425,40.52513889,0.169654,2455004.019
2185,Kepler-960 b,3.12686223,18.76381111,46.74647222,0.049896,2454966.725
2186,Kepler-961 b,16.87727414,18.80236667,43.63127778,0.157646,2454971.648
2187,Kepler-962 b,12.05707239,19.68754167,46.2375,0.094158,2454968.415
2188,Kepler-963 b,9.97683705,19.78353056,45.04111111,0.14246,2454964.767
2189,Kepler-964 b,13.5225106,19.68667222,40.55658333,0.162213,2454975.181
2190,Kepler-965 b,134.2527298,19.90102222,41.89119444,0.37938,2455015.704
2191,Kepler-966 b,99.747622,19.81803889,50.12180556,0.281,2455041.395
2192,Kepler-967 b,13.22713379,19.10387222,38.40536111,0.1372,2454975.203
2193,Kepler-967 c,198.7112502,19.10387222,38.40536111,0.355725,2454989.517
2194,Kepler-968 b,3.69298373,19.04016944,50.11202778,0.072046,2454965.737
2195,Kepler-968 c,5.70940492,19.04016944,50.11202778,0.065704,2454970.122
2196,Kepler-969 b,34.1731714,19.22483333,47.93355556,0.186463,2454970.791
2197,Kepler-969 c,1.6829346,19.22483333,47.93355556,0.078071,2454964.968
2198,Kepler-970 b,16.73652231,19.30835,40.70872222,0.083112,2454976.132
2199,Kepler-971 b,9.59070716,18.93963889,41.18283333,0.145196,2454965.681
2200,Kepler-972 b,7.03932553,19.72191389,43.4255,0.14367,2454966.854
2201,Kepler-973 b,49.6077331,19.34435,49.92386111,0.118433,2454971.414
2202,Kepler-974 b,4.19449651,19.00087222,40.22075,0.077008,2454967.134
2203,Kepler-975 b,1.97034246,19.36990278,38.49527778,0.072421,2454964.948
2204,Kepler-976 b,105.9564148,19.32464167,46.72969444,0.29108,2455015.054
2205,Kepler-977 b,26.85328322,19.43441389,42.24819444,0.187763,2454976.311
2206,Kepler-978 b,49.6221509,19.11404722,43.04344444,0.29554,2454970.1
2207,Kepler-979 b,8.0880135,20.02475278,46.40827778,0.074033,2454971.736
2208,Kepler-980 b,11.55102504,19.64086667,45.06016667,0.15475,2454967.909
2209,Kepler-981 b,4.46975774,19.28326111,47.65011111,0.075258,2454964.844
2210,Kepler-982 b,15.7738221,19.22784444,46.59041667,0.206013,2454970.531
2211,Kepler-983 b,60.0855082,19.00693611,45.00816667,0.28871,2454986.255
2212,Kepler-984 b,43.0342272,19.79725833,46.39413889,0.253025,2454970.69
2213,Kepler-985 b,116.331901,19.34295278,44.04994444,0.28604,2455006.687
2214,Kepler-986 b,56.4349938,19.5396,42.89644444,0.195954,2454984.412
2215,Kepler-987 b,105.3033148,19.29407222,46.13086111,0.255,2455040.173
2216,Kepler-988 b,17.76080053,19.38055833,42.23725,0.07025,2454970.506
2217,Kepler-989 b,7.96431535,18.77219444,47.23363889,0.06242,2454969.817
2218,Kepler-990 b,9.91723428,19.86254722,46.88138889,0.135821,2454968.139
2219,Kepler-990 c,0.53835431,19.86254722,46.88138889,0.061671,2454964.649
2220,Kepler-991 b,82.5342519,19.80604444,49.62658333,0.2014,2455042.126
2221,Kepler-992 b,20.16034462,18.96201944,47.64177778,0.159229,2454977.344
2222,Kepler-993 b,22.08557563,19.50760556,44.39466667,0.090079,2454968.231
2223,Kepler-994 b,1.15116651,19.27148056,47.40708333,0.049504,2454966.232
2224,Kepler-995 b,28.26731672,18.97438056,39.13102778,0.190388,2454973.925
2225,Kepler-996 b,3.77059058,19.46085278,41.53361111,0.084392,2454966.391
2226,Kepler-997 b,2.70730672,19.282225,49.93894444,0.144262,2454965.431
2227,Kepler-998 b,5.65377733,19.78361111,49.20875,0.081717,2454964.712
2228,KOI-4427 b,147.6606,19.67448333,39.27408889,0.249583,2455815.262
2229,OGLE2-TR-L9 b,2.4855335,11.13199472,-61.14625,0.109692,2454492.798
2230,OGLE-TR-10 b,3.10129,17.85784722,-29.87636111,0.137238,2452070.222
2231,OGLE-TR-111 b,4.0144479,10.88830833,-61.40563889,0.112775,2452330.449
2232,OGLE-TR-113 b,1.4324757,10.87344444,-61.44680556,0.080553,2452325.798
2233,OGLE-TR-132 b,1.689868,10.84297778,-61.95719444,0.103203,2453142.591
2234,OGLE-TR-211 b,3.67724,10.67066389,-62.45561111,0.147989,2453428.334
2235,OGLE-TR-56 b,1.211909,17.94319722,-29.53922222,0.0781991,2452072.683
2236,PH-2 b,282.5255,19.31757333,51.9626,0.491831,2455196.1
2237,Qatar-1 b,1.420033,20.22544861,65.16207778,0.06716,2455518.41
2238,Qatar-2 b,1.3371182,13.84372472,-6.804,0.0754,2455624.267
2239,TRAPPIST-1 b,1.510848,23.10813417,-49.07509444,0.0250898,2457322.518
2240,TRAPPIST-1 c,2.421848,23.10813417,-5.041275,0.0290139,2457362.726
2241,TRAPPIST-1 d,18.202,23.10813417,-5.041275,0.0576389,2457294.774
2242,TrES-1 b,3.030065,19.06940111,36.63263889,0.104709,2453901.904
2243,TrES-2 b,2.47063,19.12056528,49.31638889,0.0759794,2453957.636
2244,TrES-3 b,1.30619,17.86861667,37.54616667,0.056434,2454185.91
2245,TrES-4 b,3.553945,17.88696056,37.21175,0.151171,2454230.905
2246,TrES-5 b,1.4822446,20.34812528,59.44877778,0.0769513,2455443.252
2247,WASP-1 b,2.5199449,0.344465833,31.98991667,0.161588,2454461.861
2248,WASP-10 b,3.0927616,23.26619417,31.46283333,0.092796,2454664.037
2249,WASP-103 b,0.925542,16.62099167,7.183352778,0.108042,2456459.6
2250,WASP-104 b,1.7554137,10.70682889,7.435,0.07342,2456406.111
2251,WASP-106 b,9.289715,11.09531583,-5.079166667,0.22346,2456649.55
2252,WASP-11 b,3.722465,3.157928611,30.67352778,0.1065,2454473.056
2253,WASP-117 b,10.02165,2.451693611,-50.28444444,0.2475,2456533.823
2254,WASP-12 b,1.09142245,6.509109444,29.67227778,0.122,2454508.977
2255,WASP-13 b,4.3530135,9.340195,33.88238889,0.169292,2455575.514
2256,WASP-135 b,1.4013794,17.819,29.87888889,0.069,2455230.99
2257,WASP-14 b,2.243752,14.55176528,21.89469444,0.1275,2454463.576
2258,WASP-15 b,3.7521,13.92852917,-32.15961111,0.1547,2454584.698
2259,WASP-16 b,3.1186009,14.31220056,-20.2755,0.08,2454584.429
2260,WASP-17 b,3.735433,15.99748528,-28.06175,0.1843,2454559.181
2261,WASP-18 b,0.9414529,1.623613889,-45.67793056,0.09089,2454664.905
2262,WASP-19 b,0.78884,9.894465833,-45.65916667,0.0655,2455168.968
2263,WASP-2 b,2.1522254,20.51503611,6.429527778,0.07372,2453991.514
2264,WASP-20 b,4.8996285,0.344036111,-23.93572222,0.1416,2455715.8
2265,WASP-21 b,4.322482,23.16618167,18.39605556,0.1398,2454743.042
2266,WASP-22 b,3.53269,3.521201111,-23.81969444,0.137,2454780.25
2267,WASP-23 b,2.9444256,6.741847222,-42.76138889,0.09976,2455320.124
2268,WASP-24 b,2.3412127,15.14770528,2.343305556,0.111845,2455081.379
2269,WASP-25 b,3.764825,13.02399278,-27.52219444,0.116,2455274.996
2270,WASP-26 b,2.7566,0.306861389,-15.26730556,0.098,2455123.638
2271,WASP-29 b,3.922727,23.85863472,-39.90672222,0.1108,2455320.234
2272,WASP-3 b,1.846834,18.57545139,35.66152778,0.117,2454605.559
2273,WASP-31 b,3.405909,11.2959325,-19.05477778,0.1107,2455189.283
2274,WASP-32 b,2.718661,0.264123889,1.200194444,0.099,2455681.195
2275,WASP-33 b,1.21986983,2.447516667,37.55050278,0.11224,2454163.224
2276,WASP-34 b,4.3176782,11.02663722,-23.86063889,0.0876,2454647.554
2277,WASP-35 b,3.161575,5.072118333,-6.229805555,0.1278,2455531.479
2278,WASP-36 b,1.5373653,8.772027222,-8.026944444,0.07566,2455569.837
2279,WASP-37 b,3.577469,14.79626667,1.064944444,0.1304,2455338.619
2280,WASP-38 b,6.87188,16.26399,10.03258333,0.1969,2455322.177
2281,WASP-39 b,4.055259,14.48844667,-3.444472222,0.1168,2455342.969
2282,WASP-4 b,1.3382299,23.57085611,-42.06141667,0.08868,2454387.328
2283,WASP-41 b,3.052404,12.70791583,-30.63986111,0.1099,2456014.994
2284,WASP-42 b,4.9816877,12.86543639,-42.07358333,0.12042,2455650.567
2285,WASP-43 b,0.813475,10.32722444,-9.80625,0.0483,2455528.868
2286,WASP-44 b,2.4238039,0.260213889,-11.93813889,0.0936,2455434.376
2287,WASP-45 b,3.1260876,0.349165834,-35.99827778,0.0746,2455441.269
2288,WASP-46 b,1.43037,21.24912806,-55.87177778,0.06973,2455392.316
2289,WASP-47 b,4.1591409,22.08020306,-12.01886111,0.14933,2455764.346
2290,WASP-47 d,9.03081,22.08020306,-12.01861111,0.180833,4897006.369
2291,WASP-48 b,2.143634,19.41082889,55.47313889,0.1327,2455364.55
2292,WASP-49 b,2.7817387,6.072631667,-16.96527778,0.08832,2455580.594
2293,WASP-5 b,1.6284229,23.95659972,-41.27713889,0.0988,2454373.996
2294,WASP-50 b,1.9550959,2.9125375,-10.89805556,0.07524,2455558.612
2295,WASP-52 b,1.7497798,23.23298889,8.761277777,0.0754,2455793.681
2296,WASP-54 b,3.6936411,13.69695222,-0.128055556,0.1863,2455518.351
2297,WASP-55 b,4.465633,13.58387389,-17.50352778,0.147,2455737.94
2298,WASP-56 b,4.617101,12.22441833,23.05563889,0.1484,2455730.799
2299,WASP-57 b,2.838971,14.92133889,-2.057638889,0.096,2455717.878
2300,WASP-58 b,5.01718,18.31340306,45.17197222,0.1582,2455183.934
2301,WASP-59 b,7.919585,23.30820556,24.88927778,0.102,2455830.956
2302,WASP-6 b,3.361006,23.21048639,-22.67391667,0.1086,2454596.433
2303,WASP-60 b,4.3050011,23.77777333,31.15594444,0.139,2455747.03
2304,WASP-61 b,3.8559,5.019976667,-26.05413889,0.1642,2455859.528
2305,WASP-62 b,4.411953,5.809331667,-63.98838889,0.1588,2455855.392
2306,WASP-63 b,4.37808,6.289096111,-38.32327778,0.2225,2455921.653
2307,WASP-64 b,1.5732918,6.741002778,-32.85838889,0.09999,2455582.602
2308,WASP-66 b,4.086052,10.54833361,-34.98980556,0.1876,2455929.096
2309,WASP-67 b,4.61442,19.71625333,-19.94955556,0.079,2455824.374
2310,WASP-68 b,5.084298,20.33971667,-19.31469444,0.214,2456064.864
2311,WASP-69 b,3.8681382,21.00172028,-5.094472222,0.0929,2455748.833
2312,WASP-7 b,4.954658,20.73617194,-39.22522222,0.1573,2453985.015
2313,WASP-70 A b,3.7130203,21.03179917,-13.43325,0.1389,2455736.503
2314,WASP-71 b,2.9036747,1.950891111,0.758805556,0.2094,2455738.85
2315,WASP-72 b,2.216726,2.736,-30.16919444,0.1565,2455583.656
2316,WASP-73 b,4.08722,21.329975,-58.14888889,0.233,2456128.706
2317,WASP-74 b,2.13775,20.30258889,-1.075722222,0.0955,2456506.892
2318,WASP-77 A b,1.3600309,2.477008056,-7.060666667,0.09,2455870.45
2319,WASP-78 b,2.17517656,4.250418056,-22.11641667,0.1953,2455882.359
2320,WASP-79 b,3.6623817,4.424728056,-30.60041667,0.1563,2455545.235
2321,WASP-8 b,8.158715,23.99335222,-35.03133333,0.1832,2454679.334
2322,WASP-80 b,3.0678504,20.21116056,-2.144194444,0.088,2456125.418
2323,WASP-82 b,2.705785,4.844044445,1.893916666,0.208,2456157.99
2324,WASP-83 b,4.971252,12.67680833,-19.28427778,0.1402,2455928.885
2325,WASP-84 b,8.5234865,8.740475833,1.86,0.11452,2456286.106
2326,WASP-88 b,4.954,20.63408333,-48.462,0.252,2456477.209
2327,WASP-89 b,3.3564227,20.92666111,-18.97113889,0.1025,2456207.021
2328,XO-1 b,3.941534,16.03662222,28.16955556,0.12234,2453808.917
2329,XO-2 b,2.615857,7.801796667,50.22580556,0.111624,2454147.749
2330,XO-5 b,4.1877537,7.781099722,39.09455556,0.122162,2454485.668
